CodeStateID,Reason
78e5c6b1e1fca09e752114465be4e73085e855a7,"[0, 1, 0, 0, 1]"
8baeff357e3cd9da74986a8fa4771a453f827d44,"[0, 0, 1, 0, 1]"
45f1986ea8b8835eee0ee9a6f402eb4d585d32c9,"[0, 0, 1, 0, 1]"
547e5bed9db54126b1a3b9b6def369c409bfbc31,"[0, 1, 0, 0, 1]"
f2097b0dc3135371e49dff7fac671eb421ffc14c,"[0, 0, 1, 0, 1]"
8aa9b1361065a0c4b34c9ca3846dc45b5f6deac1,"[0, 0, 1, 0, 1]"
b9dd63e55f759ab26ee5f8a828b0cd1d286109f1,"[0, 0, 1, 0, 1]"
074da3d921267981b16a59eb9d62e2397ee9903f,"[0, 1, 0, 0, 1]"
47422377f99bd7a8b72e44405d6dc92bc83c83bd,"[1, 0, 1, 0, 0]"
fc5cf8ebc699fee754dcbb2f0de01e080548b066,"[1, 0, 0, 1, 0]"
341c2f1803e3f7a97f57cd7280ebf8361c285ba3,"[0, 1, 0, 0, 1]"
ce3aaeafc7b6d32d9a3b66618e4325db83c35aa4,"[1, 1, 0, 0, 0]"
3d6e2898286c8e831a8421b13b79c782b94dd6fc,"[0, 0, 0, 1, 1]"
7682221f128e95ccf55c86f9460eb9d7fd2649f1,"[0, 0, 1, 0, 1]"
414ebd6686fcd084388021a1e851c521dccfe7e8,"[0, 0, 1, 0, 1]"
80ebbd14fef0dff3eabd3ed19e3196ad4021c446,"[0, 0, 1, 0, 1]"
d2344fdea574cf534476eedae863ccf4f5781290,"[1, 1, 0, 0, 0]"
5db2df191d4d5d3d6fc2891e05525cf51fe6bb4e,"[1, 0, 1, 0, 0]"
c144aa6de5f7f69dfdda0e0dc3b06d837966181a,"[1, 1, 0, 0, 0]"
9109adb157854bfb3608cc94bd3e73a4c8e4c2db,"[0, 0, 0, 1, 1]"
103d585c8ce427c45591b971567a773ed8bf3559,"[0, 1, 0, 0, 1]"
fa1efb1f520a3b0aa6fbb7abcd5db2c7abb4cf43,"[0, 1, 0, 0, 1]"
e2ddace220321f4987d539b5db564dbd3f6bca31,"[0, 1, 0, 0, 1]"
76d327977c3b6df3e9ab9612b5ea8123306e3035,"[0, 1, 0, 0, 1]"
4cae574c07ec17e45b7ab3bf65561ae64695bdc7,"[0, 1, 0, 0, 1]"
d4f27ee0d31dea6d5cf4f37b0a6dc44a20ea6c31,"[0, 1, 0, 0, 1]"
59bb0099198903356f7e0ed532c91ec55b434f7b,"[0, 1, 0, 0, 1]"
f881b68625d0867ca11ef8fe8c1e038cc9851499,"[0, 1, 0, 0, 1]"
1b2a3ce69939db228df6ca4cf3d5658c23c51312,"[0, 0, 1, 0, 1]"
482872d7bb6bf524c34a9ad0a4c8cc60cb63ed39,"[0, 0, 1, 0, 1]"
72161fa583d418c945144b8162c8cc16129ff94b,"[0, 1, 0, 0, 1]"
4977484568722e3bde2e39d676a9f3c3a8db64aa,"[0, 1, 0, 0, 1]"
94c122a021a2cf0d8bce563a59aea25bbb53928a,"[1, 1, 0, 0, 0]"
b59f024478f1c7053a872350854655f1dd60d7d7,"[0, 1, 0, 0, 1]"
cfade71bce33de923d952aeb5d8aefa8e080c2eb,"[1, 1, 0, 0, 0]"
9536bf2470e251ceee83a51aa8959c763c242ad0,"[0, 0, 1, 0, 1]"
ca331b91b182b0541ffefbff133a2993d0ca8bad,"[0, 1, 0, 0, 1]"
e045356c0a2a71eb4b78dca5368370b81699fd0d,"[0, 1, 0, 0, 1]"
a332d81aac984f066b0e25785c4c5e4c6cb798ab,"[0, 0, 0, 1, 1]"
bcff1f7ef5dcb628c45a661b4b65d73472a9580c,"[0, 1, 0, 0, 1]"
d077e374a4cd45fdd58350587c28f31836616770,"[0, 1, 0, 0, 1]"
d6f2ee96b9c96d83af1ff6e68b4fff73fc40452b,"[0, 1, 0, 0, 1]"
e5cc9f99d365d19ca496377d2d356d1806807a0a,"[0, 1, 0, 0, 1]"
8b6ac5cd92e6d086c6e54e597c304ae0e83c92a6,"[0, 1, 0, 0, 1]"
e71933f15feb06923c5b6c368589066366028ae2,"[0, 1, 0, 0, 1]"
a58828e047eaf0ef2cc01ef2d7fb2af8806dcd65,"[0, 1, 0, 0, 1]"
431614ffcf87d18402dd4f8bedf667290369787c,"[0, 1, 0, 0, 1]"
a3ccbe86593b0d3549c5def31d4ea17e10a9caa9,"[0, 1, 0, 0, 1]"
9818298957dfccbd3ae9b8290685df055a3161b1,"[0, 1, 0, 0, 1]"
154f9a61e2a21f203dd469c58e941a72ce253329,"[0, 1, 0, 0, 1]"
d5534ac148fd9739e30937e2e56a3d9001cfef4b,"[0, 1, 0, 0, 1]"
8871650c652ad42aab93a500ac07a4c0b369f252,"[0, 1, 0, 0, 1]"
f8e361ea67c0b5d322bed998fb9a960439945f0e,"[0, 1, 0, 0, 1]"
ed800fa4eb173975a725a347de30c2c356c6097c,"[0, 1, 0, 0, 1]"
6651c80158b11e5921176bd415e6f1bf66d2ac32,"[0, 0, 1, 0, 1]"
0fc13641346b0ff2ce0db9ee7ae0ca20cd9c8bbe,"[0, 1, 0, 0, 1]"
df39ba6436e9b5428eb57f153adb5688f7f095ac,"[0, 1, 0, 0, 1]"
23655681c8f6571e074caa737c7747d6cbb53b40,"[0, 0, 1, 0, 1]"
258c0ce8b513781c79a88139db9ff111b4442768,"[0, 0, 1, 0, 1]"
f7119cd740b21bf237ebacf93bc003616d662fb4,"[0, 0, 1, 0, 1]"
e880ff3f126ee1460d7d565c7d362fd5cf37aed9,"[0, 0, 1, 0, 1]"
938f2adc98d584e03e57f7841b3ff25caaeec38e,"[0, 0, 1, 0, 1]"
66d4270b6bdb7ccb02c4b40307b52e16ebc847f4,"[0, 1, 0, 0, 1]"
800f4238971010058c4f9e6dcea7920dfbe69f38,"[0, 1, 0, 0, 1]"
2ebf1463ebc607bf98a6d7c98ba98d2a33f20718,"[0, 1, 0, 0, 1]"
6bec1e014a5d1ecb20351bc5f7e01035632f4d06,"[1, 1, 0, 0, 0]"
cd16e58c26ec2087a47f772cdb2a3f913bdd3af3,"[0, 1, 0, 0, 1]"
fc836ca811703b42fa26597b297baf9cda200da2,"[1, 1, 0, 0, 0]"
f7d518e8f839b60761636af5a7e62999275b671f,"[0, 0, 1, 0, 1]"
05d48f217bfb0d4db721927d66a9a715aed4e363,"[1, 1, 0, 0, 0]"
ff5188ca09d212d12901f3d2fa492090bb58c2e9,"[1, 0, 1, 0, 0]"
f58427d5056050eaf78cc8b6ad7a6afdfbbae3b9,"[1, 1, 0, 0, 0]"
806fd3b7ec789de10d5a6f5df0d8af02d1dae41d,"[0, 1, 0, 0, 1]"
32051265a7bec99b67fabddb48774b28ec410e37,"[0, 1, 0, 0, 1]"
ff01a00536b895ff79af3ccb993cf0516eb20bc0,"[0, 1, 0, 0, 1]"
cdf42d5c2d560cf867cc0f628e892b8731b4a6c5,"[0, 1, 0, 0, 1]"
01b0af4fbcba7520e59c26d9729c4ebbef96108c,"[0, 1, 0, 0, 1]"
fda7af8e1aaa5e183a71e8097096c2fed0a40a22,"[0, 0, 0, 1, 1]"
aec9f16d64c978b9eb8ee4be047f8024326c7ed5,"[0, 0, 1, 0, 1]"
0186733a8a89ddfe6e14f118f71fd17fa3f352bd,"[0, 1, 0, 0, 1]"
e51565e50ac98ce96839a74573296894df87d676,"[1, 1, 0, 0, 0]"
6e63e7a1f2777202e381876fda387c25a925d634,"[0, 1, 0, 0, 1]"
a30636c8ec7d3a909e7b9aee2b718792e888d91a,"[1, 1, 0, 0, 0]"
6ba1a0a13a8ca5ccc873cfa958fe09ed9e8385c6,"[1, 1, 0, 0, 0]"
e733fa074ac433966a89b3f59f7ee7c1fa089411,"[1, 1, 0, 0, 0]"
a18bd7984deed0c842067f2d684de03879154c4c,"[1, 1, 0, 0, 0]"
c97661988164da1f8f5aa8c8e8227ec76c134a55,"[1, 1, 0, 0, 0]"
ae4f1e6e0099ee2ce54f4b46a5f825da00c825c3,"[1, 1, 0, 0, 0]"
88d61c3981c0855cbb1fa384d555300c9bee015d,"[1, 1, 0, 0, 0]"
a18372da11c370faa8a301099bd5024fd1c95e27,"[1, 1, 0, 0, 0]"
910c402622ca29eb8eed4a08eed9f01c2e15c71f,"[1, 1, 0, 0, 0]"
384b7dacce6a2b26b1486c0def535d8f0d2243c2,"[1, 1, 0, 0, 0]"
31e7e06d786b6722bd5b88d676f6c2070924786e,"[1, 1, 0, 0, 0]"
e097e0c3b5c2670ca38e4cfa42bea6e0d472518d,"[1, 1, 0, 0, 0]"
5ed3035948ca044b298a30c2328b495923c650f7,"[1, 0, 1, 0, 0]"
ef2fc4d84fed9f009647bc07f6f68166589af007,"[1, 1, 0, 0, 0]"
b5338e1e2a4a5f9375849088cd97d80e8af75e59,"[0, 0, 0, 1, 1]"
0f6fe089221be2c53760f7b6b900ffd8428eb0c5,"[1, 1, 0, 0, 0]"
43c98c519e90f8a7e2cbb0cf0eb39d5ece663cec,"[0, 0, 1, 0, 1]"
cd727adb54733c5b0e8ec8f90e3a20c4ce931c92,"[0, 0, 1, 0, 1]"
28f3148c01d9767c7818bd218f21b0fd2d4292f4,"[0, 0, 1, 0, 1]"
e140c57944537f87fb368a2b3c51ff2f8c8b2d1e,"[0, 0, 1, 0, 1]"
6f75ec0d26ae263219769fc7b124bc03eaee83c9,"[0, 1, 0, 0, 1]"
5fd4a29059dc1ab197db9ba08bd9815e7cb6c604,"[1, 1, 0, 0, 0]"
2c4c85c105942d2d7e329739da17941daed68bc4,"[1, 1, 0, 0, 0]"
da7e35505f01cbe1a7834c4cd21c900703825ff3,"[1, 1, 0, 0, 0]"
b14099ed715ab7052dbc1a46db6729dbed5c8cec,"[1, 1, 0, 0, 0]"
aa0f1fa53df9c68d8ac04f44632a59bf1a43f6a1,"[1, 1, 0, 0, 0]"
a0e0d3470576cabb660417efb110b9fdc67cc2c7,"[1, 1, 0, 0, 0]"
85825e933c5a20b6fd0f0764483b5cf5329c9701,"[0, 0, 0, 1, 1]"
f1192b234f3e3f7440e484037ef151881cd2eaee,"[0, 0, 0, 1, 1]"
761faf27118f8d7637200b8140f5a550d392d440,"[1, 1, 0, 0, 0]"
5940795697f8e0295f959f258aaa1ab0fc562f7e,"[0, 1, 0, 0, 1]"
c45a9bc8ac25d3ff5a5d5f3645dcb3805db43524,"[1, 1, 0, 0, 0]"
8e45b77c0bce554a93b08254adadd40cb88e8ca2,"[1, 1, 0, 0, 0]"
ed6d7027650e4aeb28854fc09f6583c41858c6bb,"[1, 1, 0, 0, 0]"
90498dbe39963364c4246b1e2bb58c16449d82cd,"[1, 1, 0, 0, 0]"
158d6c61835f9076cb002d552ddfc064f16ab371,"[1, 1, 0, 0, 0]"
f514fd4a4bcb2bf812483ed79bc342deb5c492cd,"[1, 1, 0, 0, 0]"
cf5950b87e3d13399baa5f3721fa5a602152d9ba,"[1, 1, 0, 0, 0]"
422a9ba4092a31d42c1d4ac90771e01cc7e91df8,"[0, 1, 0, 0, 1]"
ce0c0042d208098aa0515ebbbd73b17ce81c3dd3,"[1, 1, 0, 0, 0]"
453793b2cb1c2793f09bd80727352e3c5a5c505e,"[1, 1, 0, 0, 0]"
1f5abd1c6b92ed113ef6de02a13a18befe2689c4,"[1, 1, 0, 0, 0]"
01acf9268203b5b03f89dd9ca245191756ac0d91,"[1, 1, 0, 0, 0]"
ecb4ddf4e69c5b8f7b164530d075d6b2763d7ab6,"[1, 1, 0, 0, 0]"
0f16968aee44a5747791e5d21de78166c65259fe,"[1, 0, 1, 0, 0]"
9d5828d1678b56193cc7c34be6c7b6010566a7fb,"[1, 1, 0, 0, 0]"
d5b2f12d5cc6c645ca6a7c976d7b61c426c3a538,"[1, 1, 0, 0, 0]"
071ba02b06203bb27c457f5ca719814b9c291b25,"[1, 1, 0, 0, 0]"
f7d577bd9c200074d3336629dfef07594758b53f,"[1, 1, 0, 0, 0]"
51bd101c510ea69032864780661e2994badd24d8,"[1, 1, 0, 0, 0]"
4f884b76d9d37184bd161aa325f12a075d02081f,"[1, 1, 0, 0, 0]"
f386651bf166e1689c08ce95dc466841547bd169,"[1, 1, 0, 0, 0]"
941a5852c8c94b92d283965fdc3aeeae2537518c,"[1, 1, 0, 0, 0]"
80e4a9156b97f420a3d8df07b387b877da89d475,"[1, 1, 0, 0, 0]"
0f968c8e8b9da897e2e04795723b83a276d6b958,"[0, 0, 1, 0, 1]"
12a47f48bb0e6f4b8586a875a20c59d6e000a2a9,"[1, 1, 0, 0, 0]"
6694f5fda680d8bcdfc1c4221633e0fff6f42c42,"[0, 0, 1, 0, 1]"
98bcf0504e95fb4bfaac5d4c7c6bcb0fa3657a75,"[1, 1, 0, 0, 0]"
2c35ef4376f69bdd4f55dad74cccc9a6a6faa534,"[1, 1, 0, 0, 0]"
bfd27c7bb583480ba6efbd137185fb7422cbbc8f,"[1, 1, 0, 0, 0]"
62f3fbc3f986a0eaa916ab51ae711eb4b7dd0f3c,"[1, 1, 0, 0, 0]"
1a254e152684a2d315945d0125c9cc19d6b663ee,"[1, 1, 0, 0, 0]"
68128c5da9e7d19eeacb23f067078ca71a879c30,"[1, 0, 1, 0, 0]"
c391967fed3351dd116bc047f5faf1344743e338,"[1, 0, 1, 0, 0]"
9f67316e23c1c5f16d0ab88089e912a78ee867e2,"[1, 1, 0, 0, 0]"
ed6b742fd54099ea2775529daa9b9648ceae62fb,"[0, 0, 1, 0, 1]"
7f60c229c657b32f3511e874bec558b10cb980f5,"[1, 0, 1, 0, 0]"
a59b115bc45c53844718597b86d74ccc92a4fd74,"[1, 1, 0, 0, 0]"
a3e951570fb89f33ffbab2679cc08cb257f32b96,"[1, 1, 0, 0, 0]"
4a1cc5fcf957064aa9d90ada1ec6c4c72bda866e,"[1, 1, 0, 0, 0]"
96cd7947524632a6b6a643094bc420a0524ddd2c,"[0, 0, 1, 0, 1]"
54e8d733e91a15a740f7a7e802894add4c55a348,"[1, 1, 0, 0, 0]"
91c077071679988dea4b865b291b4784bf93cfe5,"[0, 1, 0, 0, 1]"
28c6d3211d089cec7425e12e0b8eaab7621312fe,"[0, 0, 1, 0, 1]"
1d5daeb9d7b3b1f40df9b93f51131b22070d3cb0,"[0, 0, 1, 0, 1]"
54c2093f043824806769fd13f1cd57711b9bb39d,"[1, 1, 0, 0, 0]"
316273876ca48590624bacb44140506eee11398e,"[1, 1, 0, 0, 0]"
b3b31fb60e8761083c6a1239ee0fed878ced692a,"[0, 0, 1, 0, 1]"
cb25af4c9460dc34703dea1d62cd408aa111dd64,"[0, 1, 0, 0, 1]"
22d283526839f77b1da4c7cb788668d3517e8894,"[0, 0, 1, 0, 1]"
52f3001a2cce657a6c724684f08edbe341557c07,"[0, 1, 0, 0, 1]"
b1301e2620eb45feb89ddb05c597413be0aa203f,"[1, 1, 0, 0, 0]"
ffe629f4dded30cfd67e5e1e17139f7688205978,"[0, 1, 0, 0, 1]"
8a44ecd1dae169726a3cea4b4ea59a0919ad63a4,"[1, 0, 1, 0, 0]"
14cd31e6dc1366758fd848f55637271311fe67b4,"[1, 1, 0, 0, 0]"
de07f9f00141d63295bcb3354a35fb8f88e41a7b,"[0, 1, 0, 0, 1]"
9efde03e5cbad38101939bfd1b8bf650f3e63782,"[0, 1, 0, 0, 1]"
ce31a2ca0a069642e8935e5d2b6a7d591e3252d7,"[1, 1, 0, 0, 0]"
7d173ba312d8cc5b7429f5a7ddf087ed741babac,"[1, 1, 0, 0, 0]"
aac7a3b172ad924c9d53475723c4680bf31ba44f,"[0, 1, 0, 0, 1]"
3648267d25d6d458866c61f5973f047dbbbc6421,"[0, 0, 0, 1, 1]"
4c198c5992e4c8c72b25af1fb128db3b7eddcbb5,"[1, 1, 0, 0, 0]"
53a53eae477a69397fe825570124b1fbb3a37d13,"[0, 1, 0, 0, 1]"
4991a628f94e855db2f52eb338ba5712a85dc230,"[1, 1, 0, 0, 0]"
080a64465e02f6f459c48dd8f1338dedf759cf56,"[1, 1, 0, 0, 0]"
8e088f0afe1c4edf799bdc17577d3ce3bcf3b924,"[1, 1, 0, 0, 0]"
457f6ed3a545d2189a71041721068c59ad7bf246,"[1, 1, 0, 0, 0]"
8ffb96cb8928d3382310612a7d316ea31bc240bb,"[0, 0, 1, 0, 1]"
5290c0416d3e07248fc5abaec6206b636bbf5f0b,"[1, 1, 0, 0, 0]"
78bb235a5501b72cc8aff794f913fbc2dbbc211c,"[1, 1, 0, 0, 0]"
95a9c6bb4403a47ac6af711a18cd6f42adb309ba,"[1, 1, 0, 0, 0]"
f8f37321a791e77585cebf9e322be32354f449d2,"[1, 1, 0, 0, 0]"
98ca2a0b20b7cd977913ef1070831ba1ada7ca6f,"[0, 0, 1, 0, 1]"
f0324bf4fb5a327b93396b945e20877a7541fe9c,"[0, 0, 1, 0, 1]"
b7fe8668aaba68cdb551c7aa7dc455540b9a1b16,"[0, 1, 0, 0, 1]"
f6eae15c86459c019bc50b1f7a59265d6cc89b9c,"[0, 1, 0, 0, 1]"
d13a33582df37d05d65fd78cbbf872a038ff4dd0,"[0, 1, 0, 0, 1]"
8288a998c242f26a309f710f4751d7d5d1e7876c,"[1, 1, 0, 0, 0]"
ae1110350583ae239a0574e448f84450212f5369,"[0, 0, 0, 1, 1]"
ce6ddc81b7b9b071641e91252ef932f03020e008,"[0, 0, 0, 1, 1]"
50ca859db11586528decd21fe550a38fad81784e,"[0, 1, 0, 0, 1]"
5c156c150644566da46a3c7f3f821d30212ec6ff,"[0, 1, 0, 0, 1]"
58421d73b4b3f44a4e77a4dc614efe8bf497ab41,"[1, 0, 1, 0, 0]"
29e7235cd55fcf96229b8b40423d53a7d29e7cd9,"[1, 1, 0, 0, 0]"
28089639809eaa43847e56a168426ae6c6152c6f,"[0, 1, 0, 0, 1]"
642e1c886acfeb2a7d30a8e87ccd69ab34ce62a2,"[0, 0, 0, 1, 1]"
85bc26cdb4973a72e5800eb654565b5c7e074836,"[0, 1, 0, 0, 1]"
db47a250036840bdca8f5ae883ed1697ce2518d7,"[0, 0, 1, 0, 1]"
ad6b70eb44c8eebb77b88cbceccc3302e890bdf2,"[0, 0, 0, 1, 1]"
b95249ea8027d06aa5481ad07f08442a0aa268b1,"[0, 1, 0, 0, 1]"
879d9eaa97f0672133715f52c5c601ff82b18be4,"[0, 0, 1, 0, 1]"
6874466c694e678cedacb76831b0102661275f64,"[0, 1, 0, 0, 1]"
3271d3fc3ca3e56c6c0571868f362585f536215b,"[1, 0, 1, 0, 0]"
e8d4fe672e6581bafb6f43157f3aa7dc3148ea3f,"[0, 1, 0, 0, 1]"
8b40a49e779eb2d170102e70b71af8b179376bcd,"[1, 1, 0, 0, 0]"
ff47a46dd73a56dbcc7e7a4382c1046940f0eadc,"[0, 0, 1, 0, 1]"
b46dcab42914b77f379c78b640de46745311754e,"[0, 1, 0, 0, 1]"
e9a757efa105767fbbb78ab2cbd605975f7b8d10,"[0, 1, 0, 0, 1]"
295fa821f6a0b8dcf55cd218200fcf49353d1d25,"[0, 1, 0, 0, 1]"
884cc738b2126d61924c86986ec22cfda97ddeea,"[0, 1, 0, 0, 1]"
e379355c9ca13a322ed9b70819d43c247f7de833,"[0, 1, 0, 0, 1]"
f8b81664d9c466f4e1eed98f8c939650f6a4f3ef,"[1, 1, 0, 0, 0]"
d48288d5ffba93ffa88e46e587dc9a004d1f8227,"[0, 1, 0, 0, 1]"
50702cada3085648f77f6a40cfce28c4427ee077,"[0, 0, 1, 0, 1]"
a45f86e803403579cdf9383255378e746be6372a,"[0, 1, 0, 0, 1]"
593edf7fc39d6dba438fe51fa155ad26bb4e2629,"[1, 1, 0, 0, 0]"
94b8e112d5e7811f014dccc214586f9452f52b16,"[0, 0, 1, 0, 1]"
e7e0fa1c3d8850b71830a8bc332fe4dac9ba8ab5,"[0, 0, 1, 0, 1]"
12220202a5ae486b8f29ac9a7ea8fe0e642015b0,"[0, 0, 1, 0, 1]"
b8ac87438cf42d54ee65f27dd71d1027185cf855,"[0, 0, 1, 0, 1]"
d33f234681b0771f238da6ca1d6c721adbffde32,"[0, 1, 0, 0, 1]"
f913d8e068b53123019718f52ebd9e55a7e6ba1f,"[1, 1, 0, 0, 0]"
42e0a1805c1c0f65280abd7021178e6dab05be37,"[0, 0, 1, 0, 1]"
87d6e5230f12e4da59d1966c1fdce9c64e14b179,"[0, 1, 0, 0, 1]"
559accf52a03a9b95adcd68a6bd9b0783158dc33,"[0, 1, 0, 0, 1]"
a2e2787194aadfa78bebce5e0db99a33b6dd1b43,"[1, 1, 0, 0, 0]"
9acc8a7ec78befbf0e1fcd38c24f5183dc03e9fd,"[0, 0, 0, 1, 1]"
9775f6b38520648728d176ecc5ccdcf7f31245e2,"[0, 1, 0, 0, 1]"
62506cf6a5fc87b7ba9b2c4aea33b02788819087,"[1, 1, 0, 0, 0]"
35ca8a47b38c593f9291e432d8f34f35003739c7,"[0, 1, 0, 0, 1]"
3e6ea7d83cb1fb1889d984d8fd44a62948897545,"[1, 1, 0, 0, 0]"
8aa641195e09e5d0a62f8496bcf1e47c8e4d998c,"[1, 1, 0, 0, 0]"
d8f63e6ea9e5598761f8aaf8fa3b236ba1c64898,"[1, 1, 0, 0, 0]"
745f12119fb1eefe0979dda6203e5cf8a5febee0,"[0, 0, 1, 0, 1]"
cb8178aeb50722063d5970f3ea7f7891e492aecf,"[0, 1, 0, 0, 1]"
e567367604ce146bc5cb1bc9e432ec6d01b41810,"[0, 1, 0, 0, 1]"
eaf32ba7b5aa07d8f5e5c7fb6c2bb13878c6f34b,"[0, 1, 0, 0, 1]"
b8faa967d5f10a377facb2410a5e8d7e827aa329,"[0, 1, 0, 0, 1]"
eed60e6c7c892bb43cdf0c3367e86339f8fe38aa,"[0, 1, 0, 0, 1]"
e5e66753bf6a1ee39251cd1daa72c4c7f9d0e705,"[0, 0, 1, 0, 1]"
461d2ff08d2c27e434043d18022751fa0871327d,"[0, 0, 1, 0, 1]"
b3a3e7a48a5009c8a0bbcbfb9d643c072fda454a,"[0, 1, 0, 0, 1]"
44d06945135649f6c84e2bbdb558021920e19eb4,"[0, 1, 0, 0, 1]"
f52252bb476b3edebd73ea2bda7bd13a95a11908,"[0, 1, 0, 0, 1]"
7e11cba340a1088d73890b6aec15eb3a157bb7d8,"[0, 1, 0, 0, 1]"
27f2f57943958d88a77d318219d49032e97ea263,"[0, 1, 0, 0, 1]"
c0db7f6f949871714fbd8f80fe929c0b4aac2ade,"[0, 1, 0, 0, 1]"
7eff7673824595b81662096b6e0ac958d26af122,"[0, 1, 0, 0, 1]"
15a2715da8146d3af23d82e565170fe7510fb0fc,"[1, 1, 0, 0, 0]"
544d091ad87c1ec1fde6bf708f1cb6f14c2cdffb,"[0, 0, 1, 0, 1]"
a51143e229d4e132273c68dde00f2df1f1625f77,"[0, 1, 0, 0, 1]"
0412d9856a6567c66e54ddd279b8078343ba09d0,"[0, 1, 0, 0, 1]"
d046fc73193718885bd9df2cb741aa5c54bd6b54,"[1, 1, 0, 0, 0]"
a1dbf81db7cb83dbc2d1967ef1c78e817d677790,"[0, 0, 0, 1, 1]"
47ee7fc257c693489155948935c2ed708eb15496,"[0, 1, 0, 0, 1]"
6290cb6ce6273bd61a10543ead2ca92dfe606081,"[0, 1, 0, 0, 1]"
e172e806ee8e22b941ff4c2f31a437805c18af31,"[0, 1, 0, 0, 1]"
705da0952ab98f5d7b757d1b69c7d8d86d835e32,"[0, 0, 1, 0, 1]"
5b4b1e2171ee4f0796e4bb6d607c7a318a5ae3ae,"[0, 1, 0, 0, 1]"
5dd4af306de0104fe480a58d7b8f31763c7285be,"[1, 1, 0, 0, 0]"
ddf55c3a507555b90411a6dcdd1ce4692bfb5f32,"[1, 0, 1, 0, 0]"
c25b6d767aaee5df7ed7024202329229fb49a1ad,"[0, 0, 1, 0, 1]"
5d4d4198f599be368e358ae4a023b94b3e581dad,"[0, 0, 0, 1, 1]"
3f3f684b00f3d283066c2ebaec92846fbbcb75d1,"[0, 0, 1, 0, 1]"
2a09c7718bd7d036014c628f54324fc9704c76ac,"[1, 1, 0, 0, 0]"
b3e50d8f7e10878b5c107237ce1dead3cc486ba1,"[0, 1, 0, 0, 1]"
e5b42be87ec75101b7121422d7c9b132b65dec28,"[0, 0, 1, 0, 1]"
be8859d9b48e1eb88c853085ea0a67833b094ee6,"[0, 1, 0, 0, 1]"
a3b82b6189e51ef7a7041ad44c97769060992520,"[0, 0, 1, 0, 1]"
c7100ade839ad0dea41e68aebed3985f7477c5e8,"[0, 0, 1, 0, 1]"
2f95bc56a39d8df19fd3ec985e062a2020789650,"[1, 1, 0, 0, 0]"
1645380a693283a1f846a7af9ac9f8a96646c9f7,"[0, 0, 0, 1, 1]"
22031aa4dfc271e72c92105653b31317d8afbe6f,"[0, 0, 1, 0, 1]"
19bf09cbf7dc68d943f2024d085d9324227eb6ce,"[0, 0, 1, 0, 1]"
1757a7b505eb4d86401291de9d0f57c2717f7db7,"[0, 1, 0, 0, 1]"
bcf3d10430023b9bccb971408a5df3c3ae34b402,"[1, 1, 0, 0, 0]"
4e361b15d97af305163149d50bec62373516da0f,"[0, 0, 0, 1, 1]"
2255d6ea9218fec3fc847b19d2c1510bc3cdd5fa,"[0, 0, 0, 1, 1]"
050e65d4f9f90ead9e3d429448bed72a9f697f3e,"[0, 0, 0, 1, 1]"
5245d050152215ccf2496e2568dd508bf35be268,"[0, 1, 0, 0, 1]"
bb481a3736dec4c17cfa9938237942af9fc6c6af,"[0, 0, 0, 1, 1]"
e5b5ae0220cc71dd2fac8def34bb55656ff44982,"[0, 1, 0, 0, 1]"
88bf5d97fed392e1a5887a70f1f3c774a3b759d5,"[0, 1, 0, 0, 1]"
67b5780a26c25fe63c65330b36a3a2c53107b89b,"[0, 1, 0, 0, 1]"
88de4cf9d66b9a67f4ce99654b3acf1ab887ebb2,"[0, 1, 0, 0, 1]"
75d1c9ce0fa1a3fc101192de3c4540b2e63fc2d5,"[0, 1, 0, 0, 1]"
1e0b2c6264afa8200c6bcd1b025666d4d8ba5f3c,"[0, 1, 0, 0, 1]"
eef19b9ba82e011343f068b755f6d562e6a8e6f0,"[0, 0, 1, 0, 1]"
b0d3ad24b6da9654287ab1a0f6ca22da8586efe9,"[0, 0, 0, 1, 1]"
67102ff53f7584be0408b5f6590a318183658862,"[0, 1, 0, 0, 1]"
70ba1f39861661fcf5d8f416000d14a7b29a34a7,"[0, 0, 1, 0, 1]"
6c82fc1eec34b86139b37995fcb0a2aa697e500b,"[0, 1, 0, 0, 1]"
ac5db4bdc810c220b8374ea09ff5135e691a6ea0,"[0, 1, 0, 0, 1]"
06be050c7de4b4446a8d1b323ab63fe644a888bb,"[0, 1, 0, 0, 1]"
c5812caf63df8fbd08e5cbcf308b19c8acf9ebfa,"[0, 1, 0, 0, 1]"
1fc7843c28e117d0283e905d6d21b6246eb8f891,"[0, 1, 0, 0, 1]"
4a2791725b89dd192b74df25dcda95ed4050e795,"[0, 0, 1, 0, 1]"
f57dc35ddf048d1ee5f7d8b58c2f6ad360d8b7aa,"[0, 0, 0, 1, 1]"
d9d4d073d7de1409898aae5d0cacfc1110053134,"[0, 0, 1, 0, 1]"
3fc2eec047639ed6784a2055b7fbb4f941963896,"[0, 0, 1, 0, 1]"
ec7d44a833a67910567a6f30181da805a93c4494,"[0, 0, 1, 0, 1]"
f54c630bb68688013df6a7dc7166c7c89eb2d8d9,"[0, 0, 1, 0, 1]"
67e8df7c4b7d4b181a2a427b75ab15778dcc2976,"[0, 0, 1, 0, 1]"
a5138d9263fecbe39f2f092972a57ed455099399,"[0, 1, 0, 0, 1]"
d951f767db90c288aadd897a385b47985c0a5947,"[0, 0, 1, 0, 1]"
967b99859dc36368127128c4f25861c3af05535e,"[0, 0, 1, 0, 1]"
