CodeStateID,Code,Reason
5d44d4197e66b5768245b4da8c5b4fff0cc397c1,"public String alarmClock(int day, boolean vacation)
{
    if(vacation && day <= 5 && day >= 1)
        return ""10:00"";
    if(vacation && (day == 0 || day == 6))
       return ""off"";
    if(day <= 5 && day >= 1)
       return ""7:00"";
    else
       return ""10:00"";
       
}
","[1, 1, 0, 0, 0]"
4b4fa90d744228826a25cae58eca5a6d3e5f11d7,"public String alarmClock(int day, boolean vacation)
{
    boolean (isWeekend = 0)
   if (isWeekend == true)
   {if (isVacation == true)
       return 10;
   }
    
}
","[0, 0, 1, 0, 1]"
9b50c18b5ef2b43fe60a0c795af93cd14ea085ab,"public String alarmClock(int day, boolean vacation)
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm = 7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = 10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm = 10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
3605cda4ed7c13ce5c02b7cb4c2f891bafa94280,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm = 7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = 10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm = 10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
4e794424581cdbfa74a489f26b9563cfa1e0cf8e,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm = 7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = 10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm = (10:00);
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
136d289ccb6fac8a04c08dd03412356c98b1baad,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm = 7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = 10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm = 10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm = off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
2ae38e8f60d3a18ff778de2bce79dbcc17f1d64c,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm=7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm=10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
87d0e655272009ac3776259b884376c33a8e526b,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm=7:00
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=10:00
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm=10:00
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
8137baaa9918bf400ae1c3927c3e4f790d2eb758,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm=7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm=10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=off;
    	}
    }
        
}
","[0, 0, 1, 0, 1]"
79a7f8e62fcf16772f669c31f32340184068ef47,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm=7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm=10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=off;
    	}
    }
return alarm;    
}
","[0, 0, 1, 0, 1]"
4e59c101c25d31ec1a9176a0fff044326dc45713,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if vacation == false
        return  string2;
    }
    else (vacation == true)
    { 
        return string3;
    }
}   
  /** if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
   
}
","[0, 0, 1, 0, 1]"
3caa039f0defe49ac4530a09fa2ffb86ccf3e3f0,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm=7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm=10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=off;
    	}
    }
return alarm;    
}
","[0, 0, 1, 0, 1]"
481ef24dc8988ec5e1cabb875cbec5318610d515,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if (vacation == false)
        return  string2;
    }
    else (vacation == true)
    { 
        return string3;
    }
}   
  /** if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
   
}
","[0, 0, 1, 0, 1]"
90a971214f87e82988635a31a4435a9aac4d81cc,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else (vacation == true)
    { 
        return string3;
    }
}   
  /** if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
   
}
","[0, 0, 1, 0, 1]"
72066e5468bfb4f808d186bcda42094091e80411,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
}   
  /** if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
   
}
","[0, 0, 1, 0, 1]"
5e225051aa204535504bad6a8fb58dfd06147a16,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
   
}
","[0, 0, 1, 0, 1]"
828a5788456ed8744f464a2460e4fa24b0b8d2b8,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
}
}
","[0, 0, 1, 0, 1]"
aa76b1f6f918b83c9c666d6add5214a38f34ba59,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
    if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
       if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
return string1
}
","[0, 0, 1, 0, 1]"
fe0dfe65229b67e6a9bf590ed06c484021d711dd,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }
return string1;
}
","[0, 0, 1, 0, 1]"
f0c17612e49d49acc316400a25a4daf4ae97973d,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day = 0 || day = 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day = 0 || day = 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }


","[0, 0, 1, 0, 1]"
56c681d524b8986dbd79043557543c9f2f4de2b9,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }


","[0, 0, 1, 0, 1]"
d396b6e4b9ca1224b42827cf259d06bfca102a42,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
     return string1; 
   }


","[0, 1, 0, 0, 1]"
5358649f37840f2ffe1f9f1fd25bd540edbf908d,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
     return string1; 
   }


","[0, 0, 1, 0, 1]"
ffd86743a8dea7c867196afc100205223f59cfeb,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
     return string1; 
   }
}

","[0, 0, 1, 0, 1]"
dcf79f355480b4a31e097e30bc7a5fa4dfbe7e09,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
   }
}

","[0, 0, 1, 0, 1]"
a5c7aa1621e9ba404f0dbc3104c2d2ac29fb9ac8,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
   }
 retun string1;
}


","[0, 0, 1, 0, 1]"
80c6556509bc4fdc5def8e81f5021da2ae62435c,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
   }
 return string1;
}


","[0, 0, 1, 0, 1]"
ad000697e867ce2170170f7f85f90344ca934155,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
      
   }


","[0, 0, 0, 1, 1]"
3f448e0e98d658f46a45126012437865843713fd,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
2ede10488fea9c83f6de0f5c2f91cf8733078eb4,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    else
    { 
        return string1;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
bfecc7e7a474c4e49fa4d151a005bcf3657cfc18,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (vacation == true)
  if (day == 0 || day == 6)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
46428f660a93fa206d3314cca35e63a5761fed2a,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (!day == 0 || !day == 6)
      if (vacation == true)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 0, 1, 0, 1]"
6069e325e25b3853ec83ee1f8bacb66140e30b42,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (!day = 0 || !day = 6)
      if (vacation == true)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 0, 1, 0, 1]"
603daaba0d3f10c8c92230d4a09fdeaaec02b347,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarm=(7:00);
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=(10:00);
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarm=(10:00);
    	}
    	else if (day=0 || day=6)
    	{
    	    alarm=off;
    	}
    }
return alarm;    
}
","[0, 0, 1, 0, 1]"
de26f315d88fa5809addf35fc13468c1088bef2d,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarmTime=7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarmTime=10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=off;
    	}
    }
return alarmTime;    
}
","[0, 0, 1, 0, 1]"
3ece0a5daa8ee2847671856d453853d87b8c2c25,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarmTime=7:00
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=10:00
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarmTime=10:00
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=off;
    	}
    }
return alarmTime;    
}
","[0, 0, 1, 0, 1]"
392f117e7451dfe7d1bf1a4184977b6f9b215333,"public String alarmClock(int day, boolean vacation);
int alarm = 0;
{
    if (!Vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarmTime=7;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=10;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarmTime=10;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=off;
    	}
    }
return alarmTime;    
}
","[0, 0, 1, 0, 1]"
d620f21e27a87e15d05a4f085e8ed51214622697,"public String alarmClock(int day, boolean vacation);
int alarmTime = 0;
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	alarmTime=7;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=10;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	alarmTime=10;
    	}
    	else if (day=0 || day=6)
    	{
    	    alarmTime=off;
    	}
    }
return alarmTime;    
}
","[0, 0, 1, 0, 1]"
d2207dac2af261eada2fa4acbb77489264ce37e6,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (!day == 0 && !day == 6)
      if (vacation == true)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 0, 1, 0, 1]"
49eb1ecc780352b3fab81118813fcf3613d9a250,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (day < 0 && day > 6)
      if (vacation == true)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
f0a54cd4c722d2cf8e0f078bdc2197900e3e3a12,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (day > 0 && day < 6)
      if (vacation == true)
       { return string3;
       }
    else
    { return string2;
    }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
230666a0b03061c1bc526eb640186736b59a4e9a,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (day > 0 && day < 6)
  {  if (vacation == true)
       { return string3;
       }
    else
    { return string2;
    }
  }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
f88ae732258a138abdbf7f82f72521ff037f7610,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (day > 0 && day < 6)
  {  if (vacation == true)
       { return string3;
       }
    if (vacation == false)
    { return string2;
    }
  }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
94f62d7bd14fbb683cfcbe475ba4da90f1d4f421,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
   
  if (day > 0 && day < 6)
  {  if (vacation == true)
       { return string2;
       }
    if (vacation == false)
    { return string1;
    }
  }
   
    return string1;  
   }


","[0, 1, 0, 0, 1]"
048111c967c534b95b9a6cd000f9bce761d316b8,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    }
    if (vacation == true)
    { 
        return string3;
    }
} 
  if (day > 0 && day < 6)
  {  if (vacation == true)
       { return string2;
       }
    if (vacation == false)
    { return string1;
    }
  }
   
    return string1;  
   }


","[0, 0, 1, 0, 1]"
bc3a89ccf372df61d02ef572034c3a79d50f4f60,"public String alarmClock(int day, boolean vacation)
{
    String string1 = ""7:00"";
    String string2 = ""10:00"";
    String string3 = ""off"";
 if (day == 0 || day == 6)
    { if (vacation == false){
        return  string2;}
    
    if (vacation == true)
    { 
        return string3;
    }
} 
  if (day > 0 && day < 6)
  {  if (vacation == true)
       { return string2;
       }
    if (vacation == false)
    { return string1;
    }
  }
   
    return string1;  
   }


","[1, 1, 0, 0, 0]"
45ec3a830e45bc6433f163ed197901ae660f3f86,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return 7:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    return 10:00;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return 10:00;
    	}
    	else if (day=0 || day=6)
    	{
    	    return off;
    	}
    }
    
}
","[0, 0, 1, 0, 1]"
a53827ae6f8593b92d7c9f0fea1847acc9435ac4,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return 7;
    	}
    	else if (day=0 || day=6)
    	{
    	    return 10;
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return 10;
    	}
    	else if (day=0 || day=6)
    	{
    	    return off;
    	}
    }
    
}
","[0, 0, 1, 0, 1]"
41f1b0aa1b9b8c39d57e735e57cc9cadb1023baf,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return '7:00';
    	}
    	else if (day=0||day=6)
    	{
    	    return '10:00';
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return '10:00';
    	}
    	else if (day=0 || day=6)
    	{
    	    return off;
    	}
    }
    
}
","[0, 0, 0, 1, 1]"
50dba9468f51398e3bc8780009e688b27b46a3d6,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day=0||day=6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day=0 || day=6)
    	{
    	    return off;
    	}
    }
    
}
","[0, 0, 1, 0, 1]"
4325c5b638eb09822cdbd9b61f1b944f8d62d8b5,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day=0 || day=6)
    	{
    	    return off;
    	}
    }
    
}
","[0, 0, 0, 1, 1]"
f4e65a0b08de697c45ce7710d213dda3550f777f,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return off;
    	}
    }
    
}
","[0, 0, 1, 0, 1]"
708930431e48d69da986e210c6e1497864c01edb,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
    
}
","[0, 0, 0, 1, 1]"
66ce9b89ddce1b8f84dd8c9fed0b4dab01fa9507,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
}
","[0, 0, 0, 1, 1]"
2755e7ea8d64833ff11d3d9f236d55527295405e,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
}","[0, 0, 1, 0, 1]"
71e045d20e9a5bccf7d26991e7f120646e2695eb,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
print return
}","[0, 0, 1, 0, 1]"
fb3b4647bcc478d0356b3d69fd6d6e5091d78189,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
print return;
}","[0, 0, 1, 0, 1]"
6aa27c03e2c0d0b2113707acb6e1e0ddd4884d42,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
return;
}","[0, 0, 1, 0, 1]"
d075bf1f32c6c0c3b20b7fd9dec7127750869eda,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
}","[1, 0, 1, 0, 0]"
fb382fc1e242c7e8ee6dba87cee006633820c948,"public String alarmClock(int day, boolean vacation)
{
    if (!vacation)
    {
    	if (day >1 && day <6)
    	{
        	return ""7:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""10:00"";
    	}
    }
    else
    {
        if (day >1 && day <6)
    	{
        	return ""10:00"";
    	}
    	else if (day==0 || day==6)
    	{
    	    return ""off"";
    	}
    }
    return;
}","[0, 0, 1, 0, 1]"
38b3cc5d981d2b98343f1db141d3e72064841b67,"public String alarmClock(int day, boolean vacation)
{
    if (vacation)
    {
       
        	return (""7:00"");
        }
    
}
","[0, 0, 0, 1, 1]"
f7c12ddf13fcf0021dfd66ad7383787add49b713,"public String alarmClock(int day, boolean vacation)
{
    if (vacation)
    {
       
        	return (""7:00"");
        }
    
return (""7:00"")
}
","[0, 0, 1, 0, 1]"
5f8e3af47bc26f7f7ac552173450bfa596cb7e4f,"public String alarmClock(int day, boolean vacation)
{
    if (vacation)
    {
       
        	return (""7:00"");
        }
    
return (""7:00"");
}
","[0, 1, 0, 0, 1]"
